2023-06-19 15:45:28,343 INFO    StreamThr :9104 [internal.py:wandb_internal():86] W&B internal server running at pid: 9104, started at: 2023-06-19 15:45:28.341797
2023-06-19 15:45:29,627 DEBUG   HandlerThread:9104 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-19 15:45:29,629 INFO    HandlerThread:9104 [system_monitor.py:probe():216] Finished publishing system info
2023-06-19 15:45:29,629 DEBUG   SenderThread:9104 [sender.py:send():369] send: files
2023-06-19 15:45:29,629 INFO    SenderThread:9104 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-06-19 15:45:29,651 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: stop_status
2023-06-19 15:45:29,651 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: stop_status
2023-06-19 15:45:29,965 DEBUG   SenderThread:9104 [sender.py:send():369] send: telemetry
2023-06-19 15:45:29,966 DEBUG   SenderThread:9104 [sender.py:send():369] send: exit
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:send_exit():574] handling exit code: 1
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:send_exit():576] handling runtime: 0
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:send_exit():582] send defer
2023-06-19 15:45:29,966 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-19 15:45:29,966 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 0
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 1
2023-06-19 15:45:29,966 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-19 15:45:29,966 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 1
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 2
2023-06-19 15:45:29,966 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [system_monitor.py:finish():190] Stopping system monitor
2023-06-19 15:45:29,966 DEBUG   SystemMonitor:9104 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-19 15:45:29,966 DEBUG   SystemMonitor:9104 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-19 15:45:29,966 DEBUG   SystemMonitor:9104 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [interfaces.py:finish():202] Joined cpu monitor
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [interfaces.py:finish():202] Joined disk monitor
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [interfaces.py:finish():202] Joined memory monitor
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [interfaces.py:finish():202] Joined network monitor
2023-06-19 15:45:29,966 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 2
2023-06-19 15:45:29,966 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 3
2023-06-19 15:45:29,966 DEBUG   SenderThread:9104 [sender.py:send():369] send: stats
2023-06-19 15:45:29,966 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:29,966 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-19 15:45:29,972 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 3
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 4
2023-06-19 15:45:29,972 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:29,972 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-19 15:45:29,972 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 4
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 5
2023-06-19 15:45:29,972 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:29,972 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-19 15:45:29,972 DEBUG   SenderThread:9104 [sender.py:send():369] send: summary
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-19 15:45:29,972 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 5
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 6
2023-06-19 15:45:29,972 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:29,972 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-19 15:45:29,972 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:29,972 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 6
2023-06-19 15:45:29,972 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: status_report
2023-06-19 15:45:30,290 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 7
2023-06-19 15:45:30,290 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:30,290 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-19 15:45:30,290 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:30,290 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 7
2023-06-19 15:45:30,417 INFO    wandb-upload_0:9104 [upload_job.py:push():133] Uploaded file C:\Users\HP\AppData\Local\Temp\tmpcroj3w1iwandb\j55160c0-wandb-metadata.json
2023-06-19 15:45:30,465 INFO    Thread-16 :9104 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\config.yaml
2023-06-19 15:45:30,465 INFO    Thread-16 :9104 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\requirements.txt
2023-06-19 15:45:30,465 INFO    Thread-16 :9104 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\wandb-metadata.json
2023-06-19 15:45:30,465 INFO    Thread-16 :9104 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\output.log
2023-06-19 15:45:30,465 INFO    Thread-16 :9104 [dir_watcher.py:_on_file_created():272] file/dir created: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\wandb-summary.json
2023-06-19 15:45:30,942 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-19 15:45:31,987 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 8
2023-06-19 15:45:31,987 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: poll_exit
2023-06-19 15:45:31,987 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:31,987 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-19 15:45:31,987 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:31,987 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 8
2023-06-19 15:45:31,987 INFO    SenderThread:9104 [job_builder.py:build():232] Attempting to build job artifact
2023-06-19 15:45:31,987 INFO    SenderThread:9104 [job_builder.py:build():256] is repo sourced job
2023-06-19 15:45:31,991 INFO    SenderThread:9104 [job_builder.py:build():297] adding wandb-job metadata file
2023-06-19 15:45:32,015 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 9
2023-06-19 15:45:32,015 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:32,015 DEBUG   SenderThread:9104 [sender.py:send():369] send: artifact
2023-06-19 15:45:32,015 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-19 15:45:32,484 INFO    Thread-16 :9104 [dir_watcher.py:_on_file_modified():289] file/dir modified: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\output.log
2023-06-19 15:45:33,496 INFO    SenderThread:9104 [sender.py:send_artifact():1450] sent artifact job-https___github.com_ultralytics_yolov5_train.py - {'id': 'QXJ0aWZhY3Q6NDkyMjE1Mzk4', 'digest': '6b8a69fbbbe3caf555c09c2d5c44da99', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_ultralytics_yolov5_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_ultralytics_yolov5_train.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc3ODEwMjk3', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDkyMjE1Mzk4', 'versionIndex': 0}}, 'version': 'v0'}
2023-06-19 15:45:33,496 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:33,496 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 9
2023-06-19 15:45:33,496 INFO    SenderThread:9104 [dir_watcher.py:finish():359] shutting down directory watcher
2023-06-19 15:45:34,496 INFO    SenderThread:9104 [dir_watcher.py:finish():389] scan: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files
2023-06-19 15:45:34,496 INFO    SenderThread:9104 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\config.yaml config.yaml
2023-06-19 15:45:34,496 INFO    SenderThread:9104 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\output.log output.log
2023-06-19 15:45:34,496 INFO    SenderThread:9104 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\requirements.txt requirements.txt
2023-06-19 15:45:34,496 INFO    SenderThread:9104 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\wandb-metadata.json wandb-metadata.json
2023-06-19 15:45:34,496 INFO    SenderThread:9104 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\wandb-summary.json wandb-summary.json
2023-06-19 15:45:34,511 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 10
2023-06-19 15:45:34,511 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:34,511 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-19 15:45:34,511 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:34,511 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 10
2023-06-19 15:45:34,511 INFO    SenderThread:9104 [file_pusher.py:finish():159] shutting down file pusher
2023-06-19 15:45:35,172 INFO    wandb-upload_0:9104 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\config.yaml
2023-06-19 15:45:35,251 INFO    wandb-upload_1:9104 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\output.log
2023-06-19 15:45:35,282 INFO    wandb-upload_3:9104 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\wandb-summary.json
2023-06-19 15:45:35,297 INFO    wandb-upload_2:9104 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\files\requirements.txt
2023-06-19 15:45:35,516 INFO    Thread-15 (_thread_body):9104 [sender.py:transition_state():602] send defer: 11
2023-06-19 15:45:35,516 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:35,516 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-19 15:45:35,516 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:35,516 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 11
2023-06-19 15:45:35,516 INFO    SenderThread:9104 [file_pusher.py:join():164] waiting for file pusher
2023-06-19 15:45:35,516 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 12
2023-06-19 15:45:35,516 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:35,516 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-19 15:45:35,516 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:35,516 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 12
2023-06-19 15:45:35,800 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 13
2023-06-19 15:45:35,800 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:35,800 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-19 15:45:35,800 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:35,800 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 13
2023-06-19 15:45:35,800 INFO    SenderThread:9104 [sender.py:transition_state():602] send defer: 14
2023-06-19 15:45:35,800 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:45:35,800 INFO    HandlerThread:9104 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-19 15:45:35,800 DEBUG   SenderThread:9104 [sender.py:send():369] send: final
2023-06-19 15:45:35,800 DEBUG   SenderThread:9104 [sender.py:send():369] send: footer
2023-06-19 15:45:35,800 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: defer
2023-06-19 15:45:35,800 INFO    SenderThread:9104 [sender.py:send_request_defer():598] handle sender defer: 14
2023-06-19 15:45:35,800 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-19 15:45:35,800 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: server_info
2023-06-19 15:45:35,800 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: get_summary
2023-06-19 15:45:35,800 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-19 15:45:35,800 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: poll_exit
2023-06-19 15:45:35,800 DEBUG   SenderThread:9104 [sender.py:send_request():396] send_request: server_info
2023-06-19 15:45:36,067 INFO    MainThread:9104 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-06-19 15:45:36,067 INFO    MainThread:9104 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-06-19 15:45:36,067 INFO    MainThread:9104 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-06-19 15:45:36,067 DEBUG   HandlerThread:9104 [handler.py:handle_request():144] handle_request: shutdown
2023-06-19 15:45:36,082 INFO    HandlerThread:9104 [handler.py:finish():854] shutting down handler
2023-06-19 15:45:36,817 INFO    WriterThread:9104 [datastore.py:close():298] close: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_154528-m14alslb\run-m14alslb.wandb
2023-06-19 15:45:37,082 INFO    SenderThread:9104 [sender.py:finish():1526] shutting down sender
2023-06-19 15:45:37,082 INFO    SenderThread:9104 [file_pusher.py:finish():159] shutting down file pusher
2023-06-19 15:45:37,082 INFO    SenderThread:9104 [file_pusher.py:join():164] waiting for file pusher
