2023-06-19 15:37:21,971 INFO    StreamThr :3060 [internal.py:wandb_internal():86] W&B internal server running at pid: 3060, started at: 2023-06-19 15:37:21.971491
2023-06-19 15:37:31,276 INFO    SenderThread:3060 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\output.log output.log
2023-06-19 15:37:31,276 INFO    SenderThread:3060 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\requirements.txt requirements.txt
2023-06-19 15:37:31,276 INFO    SenderThread:3060 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\wandb-metadata.json wandb-metadata.json
2023-06-19 15:37:31,276 INFO    SenderThread:3060 [dir_watcher.py:finish():403] scan save: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\wandb-summary.json wandb-summary.json
2023-06-19 15:37:31,291 INFO    SenderThread:3060 [sender.py:transition_state():602] send defer: 10
2023-06-19 15:37:31,291 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: poll_exit
2023-06-19 15:37:31,291 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:37:31,291 INFO    HandlerThread:3060 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-19 15:37:31,291 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: defer
2023-06-19 15:37:31,291 INFO    SenderThread:3060 [sender.py:send_request_defer():598] handle sender defer: 10
2023-06-19 15:37:31,291 INFO    SenderThread:3060 [file_pusher.py:finish():159] shutting down file pusher
2023-06-19 15:37:31,959 INFO    wandb-upload_0:3060 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\config.yaml
2023-06-19 15:37:32,068 INFO    wandb-upload_2:3060 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\requirements.txt
2023-06-19 15:37:32,068 INFO    wandb-upload_3:3060 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\wandb-summary.json
2023-06-19 15:37:32,068 INFO    wandb-upload_1:3060 [upload_job.py:push():133] Uploaded file C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\files\output.log
2023-06-19 15:37:32,288 INFO    Thread-15 (_thread_body):3060 [sender.py:transition_state():602] send defer: 11
2023-06-19 15:37:32,288 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:37:32,288 INFO    HandlerThread:3060 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-19 15:37:32,288 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: keepalive
2023-06-19 15:37:32,288 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: defer
2023-06-19 15:37:32,288 INFO    SenderThread:3060 [sender.py:send_request_defer():598] handle sender defer: 11
2023-06-19 15:37:32,288 INFO    SenderThread:3060 [file_pusher.py:join():164] waiting for file pusher
2023-06-19 15:37:32,288 INFO    SenderThread:3060 [sender.py:transition_state():602] send defer: 12
2023-06-19 15:37:32,292 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:37:32,292 INFO    HandlerThread:3060 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-19 15:37:32,292 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: defer
2023-06-19 15:37:32,292 INFO    SenderThread:3060 [sender.py:send_request_defer():598] handle sender defer: 12
2023-06-19 15:37:32,590 INFO    SenderThread:3060 [sender.py:transition_state():602] send defer: 13
2023-06-19 15:37:32,590 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:37:32,590 INFO    HandlerThread:3060 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-19 15:37:32,590 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: defer
2023-06-19 15:37:32,590 INFO    SenderThread:3060 [sender.py:send_request_defer():598] handle sender defer: 13
2023-06-19 15:37:32,590 INFO    SenderThread:3060 [sender.py:transition_state():602] send defer: 14
2023-06-19 15:37:32,590 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: defer
2023-06-19 15:37:32,590 DEBUG   SenderThread:3060 [sender.py:send():369] send: final
2023-06-19 15:37:32,590 INFO    HandlerThread:3060 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-19 15:37:32,590 DEBUG   SenderThread:3060 [sender.py:send():369] send: footer
2023-06-19 15:37:32,590 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: defer
2023-06-19 15:37:32,590 INFO    SenderThread:3060 [sender.py:send_request_defer():598] handle sender defer: 14
2023-06-19 15:37:32,590 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-19 15:37:32,590 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: server_info
2023-06-19 15:37:32,590 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: get_summary
2023-06-19 15:37:32,590 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: poll_exit
2023-06-19 15:37:32,590 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-19 15:37:32,590 DEBUG   SenderThread:3060 [sender.py:send_request():396] send_request: server_info
2023-06-19 15:37:32,856 INFO    MainThread:3060 [wandb_run.py:_footer_history_summary_info():3467] rendering history
2023-06-19 15:37:32,871 INFO    MainThread:3060 [wandb_run.py:_footer_history_summary_info():3499] rendering summary
2023-06-19 15:37:32,871 INFO    MainThread:3060 [wandb_run.py:_footer_sync_info():3426] logging synced files
2023-06-19 15:37:32,871 DEBUG   HandlerThread:3060 [handler.py:handle_request():144] handle_request: shutdown
2023-06-19 15:37:32,871 INFO    HandlerThread:3060 [handler.py:finish():854] shutting down handler
2023-06-19 15:37:33,607 INFO    WriterThread:3060 [datastore.py:close():298] close: C:\Users\HP\Desktop\ultralytics\yolov5\wandb\run-20230619_153721-ial5uzzd\run-ial5uzzd.wandb
2023-06-19 15:37:33,874 INFO    SenderThread:3060 [sender.py:finish():1526] shutting down sender
2023-06-19 15:37:33,874 INFO    SenderThread:3060 [file_pusher.py:finish():159] shutting down file pusher
2023-06-19 15:37:33,874 INFO    SenderThread:3060 [file_pusher.py:join():164] waiting for file pusher
